CX-Tau,SZ50,DF-Tau,DG-Tau,BP-Tau,DR-Tau,GW-Lup,FT-Tau,V1094Sco,DN-Tau,CY-Tau,IM-Lup,AA-Tau,DL-Tau,RNO90,TW-Hya,DM-Tau,WX-Cha,LkCa15,SY-Cha,WA-Oph6,HK-Tau-B,RW-Aur,XX-Cha,SZ98,VW-Cha,wavelength
0.094564,0.135031714988155,1.2865566666666666,1.8647366666666667,0.31683333333333336,2.050333333333333,,0.16273666666666667,0.135167,0.2393966666666667,0.1747970775,0.28012802715728663,0.36118999999999996,0.7127866666666667,2.245803375,,0.029056666666666665,0.51126031,0.15504203,0.173040958332216,0.915681265,0.19419,1.00892,0.13823579749999998,0.353582,0.926323055,5.125
0.099114375,0.14635953953506914,1.1445725,1.9890512500000002,0.33040375000000005,1.9145725,,0.1719325,0.130255875,0.2285725,0.17013551250000003,0.2884505708373897,0.35399625,0.7368125000000001,2.0946685625,0.22400374285714286,0.02799,0.4424442624999999,0.15351426375,0.16571005312690062,0.8898664675,0.190915,0.9928925,0.13188187125,0.33794125,0.8786278687499999,5.375
0.098762625,0.14486653040175013,1.0541550000000002,2.01170625,0.31981125000000005,1.8817062500000001,,0.16308,0.12260737499999999,0.2269575,0.16503654625000003,0.28580542746506044,0.34905375,0.69250375,2.01820735,0.2156804875,0.026260000000000002,0.42462924874999997,0.14324736250000003,0.1596754656075575,0.87376573,0.18081624999999998,0.94914,0.1279396525,0.33855425,0.83430672,5.625
0.09891699999999999,0.14747578031048564,1.0753949999999999,2.1102575000000003,0.31747125,1.8924225,,0.1569575,0.123200125,0.22262,0.1597605025,0.29053997731660863,0.34553125000000007,0.7070862499999999,1.9592225625,0.21220775,0.02532375,0.42253442125,0.14069922375000002,0.16172375587877688,0.8613755287499999,0.17273375000000002,0.92802125,0.126168655,0.34446637500000005,0.8095278462500001,5.875
0.10022955555555556,0.1501687421842818,1.0378466666666666,2.1229133333333334,0.32105222222222224,1.842032222222222,,0.15421888888888888,0.1183231111111111,0.22323333333333334,0.15397322444444445,0.28959566596206915,0.34051444444444445,0.7194255555555555,1.894128,0.20494286666666667,0.02414777777777778,0.4062401455555556,0.13230970444444443,0.15893151727292001,0.8485547611111111,0.17035000000000003,0.9121822222222222,0.12382726555555555,0.3492153333333333,0.7760163766666667,6.125
0.10052812499999998,0.14774803415814816,0.9951162500000001,2.1610875,0.31935125,1.82222375,,0.15086125,0.11541525,0.222835,0.14950291375,0.28773517485762257,0.34131375,0.7134762499999999,1.8805828125,0.20077976250000001,0.022766250000000002,0.39696570375000007,0.12716879625000002,0.15702716199700936,0.8511761675,0.16578375000000004,0.92102125,0.12094053625000001,0.36385737500000004,0.7529046974999999,6.375
0.10413275,0.15140617104681187,1.01363,2.2967275,0.31588249999999995,1.8555775,,0.158985,0.113063375,0.2180375,0.15176737875000001,0.2877011392411333,0.3437475,0.71238625,1.8635378125,0.18723078750000002,0.02087625,0.39985847624999993,0.124937275,0.15403281257892462,0.8513207712499999,0.16113,0.987175,0.12378675374999999,0.3758855,0.74016654375,6.625
0.10482812500000001,0.1531307894960331,0.96477,2.34296375,0.3124125,1.81157875,,0.15383124999999997,0.107432,0.2183175,0.14577006374999998,0.29472411840377977,0.33783500000000005,0.7117062500000001,1.816117225,0.193489275,0.020388750000000004,0.37662426499999996,0.11883670874999999,0.15510314730710537,0.84202639375,0.1536175,0.95665,0.12229869749999998,0.37837237500000004,0.7181777025,6.875
0.10841511111111113,0.14939329899774267,0.9384266666666665,2.4031388888888885,0.3132522222222222,1.8037722222222223,,0.15334777777777775,0.10552122222222222,0.21930222222222223,0.1410417922222222,0.29424734920904805,0.3328544444444444,0.7293700000000001,1.7891436222222221,0.19199525555555555,0.019912222222222227,0.36837881555555557,0.1158215411111111,0.1569099410693549,0.8453727944444444,0.15735777777777782,0.9685888888888888,0.1189185688888889,0.3860253333333334,0.6908545855555556,7.125
0.108156875,0.1500365148416279,0.9079775,2.48021,0.3135125,1.7921375000000002,,0.14938875,0.10641933333333332,0.22353,0.13784918375,0.2985143752316747,0.33788749999999995,0.7262637500000001,1.770989925,0.198610425,0.019035,0.36625087125,0.108467905,0.15921898605100687,0.8500867,0.15753750000000002,0.9787925000000001,0.11918696874999998,0.38955324999999996,0.6939686599999999,7.375
0.108591,0.15889439915004033,0.8678124999999999,2.516574,0.306574,1.807038,0.09900732902738434,0.15435400000000002,0.102392,0.23197599999999996,0.13714558799999998,0.29835528076564494,0.34499399999999997,0.733592,1.7397454599999995,0.1879357,0.0184325,0.358837042,0.110020168,0.163096504551805,0.85757286,0.158096,0.9844820000000001,0.11901286600000001,0.3928413333333333,0.689978148,7.625
0.11541779999999999,0.1653868577301908,0.885046,2.527458,0.311122,1.857548,0.10406303388868439,0.158898,0.10231900000000001,0.24086600000000002,0.13060038999999998,0.30622521488987786,0.35204199999999997,0.737804,1.75019846,0.18824086,0.017492,0.381711388,0.10974547800000001,0.162211349467066,0.8654564600000001,0.152542,1.048968,0.120265456,0.41867040000000005,0.700523828,7.875
0.13072224999999998,0.17144018332698724,0.9129575,2.5540025,0.34467499999999995,1.9340600000000001,0.1143827631137895,0.1735425,0.11083525,0.24866749999999999,0.1335449275,0.33881798678856545,0.36784249999999996,0.7521575,1.860347475,0.23030202500000002,0.019719999999999998,0.4239406625,0.118317955,0.17155597045378673,0.9118122675,0.16209500000000002,1.0824225,0.1318250425,0.47823925,0.757186985,8.125
0.14910374999999998,0.18601079635705475,0.935345,2.572025,0.39200250000000003,2.0072574999999997,0.12572684775874376,0.1918225,0.11919975,0.261015,0.1342944425,0.380184189817115,0.3881975,0.77065,1.9780871500000001,0.27059435,0.0218775,0.461121285,0.137313455,0.19184869842653376,0.96348631,0.17014250000000003,1.1294475,0.14400369,0.5533794999999999,0.815349115,8.375
0.16008450000000002,0.18973254516367977,0.9519225,2.606915,0.4356925,2.06618,0.134295696354328,0.20798,0.11690575,0.2747625,0.1339370325,0.41773030272030093,0.4102275,0.79662,2.063278825,0.305738475,0.024675000000000002,0.4876552825,0.15849353,0.20412760731552698,1.0016928625000001,0.17720249999999999,1.2013975,0.1549979775,0.62697975,0.8684092299999999,8.625
0.17321450000000002,0.19325868409681776,0.9570299999999999,2.6701725,0.49344750000000004,2.1616725,0.14522590342317776,0.23035250000000002,0.12538875,0.28555,0.13884363,0.4644251360149237,0.44430749999999997,0.826945,2.210978625,0.37176614999999996,0.028650000000000002,0.5320801024999999,0.196425175,0.22130592302044375,1.03581295,0.1908525,1.2936875,0.164918385,0.7167485,0.94056582,8.875
0.18946125,0.20438135053103798,0.9921424999999999,2.722345,0.564775,2.3057550000000004,0.15807833441749775,0.25421250000000006,0.133636,0.30545750000000005,0.14253492499999998,0.5291357596907291,0.48202750000000005,0.8519025,2.3904127749999997,0.47113235,0.03357,0.5741711825,0.25056602250000004,0.24805977758399778,1.055574875,0.20878000000000002,1.41319,0.1816316225,0.82360675,1.0417318,9.125
0.1991735,0.206863634664371,1.0031999999999999,2.82362,0.6254824999999999,2.448315,0.1642470971832245,0.27312000000000003,0.1318425,0.313445,0.1433655375,0.5720306011370125,0.5099849999999999,0.8554225,2.554222225,0.547876275,0.0384425,0.5961839575,0.30244543,0.2711163583760705,1.0677832,0.2217375,1.507985,0.1872254625,0.9350725,1.121659875,9.375
0.20402074999999997,0.20755007564520722,0.9993325000000001,2.9021125,0.633925,2.534045,0.16440537420581874,0.28091750000000004,0.1272885,0.311895,0.1405104975,0.5766545563521516,0.5238524999999999,0.848855,2.671992975,0.5995042,0.043684999999999995,0.6013162975,0.34212756499999997,0.28623133833987524,1.043930125,0.22120499999999998,1.5566900000000001,0.17942885,1.0001845,1.1457896250000001,9.625
0.20584360000000004,0.2109318555239546,0.994158,2.993462,0.649128,2.56543,0.1663306963198168,0.28837,0.12042160000000002,0.31776442065707144,0.13513706399999997,0.6077966064371003,0.5246920000000002,0.858206,2.9107172541636612,0.6483981,0.048324000000000006,0.604370666,0.355553984,0.292496211821399,1.0700967671066606,0.23100800000000002,1.582774,0.17899109200000002,1.0348973999999997,1.2934042675050166,9.875
0.20856375,0.2135549677419355,0.9673125,3.117025,0.6472074999999999,2.5692225000000004,0.1667206451612903,0.2919725,0.11929475,0.32020256319923307,0.13518580000000002,0.6065125000000001,0.5218,0.867235,2.917338855798416,0.6805110249999999,0.052095,0.6062655750000001,0.3491332625,0.28836454838709674,1.0535819498180887,0.23678,1.5743624999999999,0.17939432500000002,1.03450525,1.2728570856831622,10.125
0.20940975,0.21443977419354845,0.9505325,3.2048625000000004,0.63184,2.540365,0.16636703225806454,0.28813500000000003,0.11966375,0.3186411469347449,0.13325458,0.6107340625000001,0.5168825,0.8736200000000001,2.8275405473462802,0.697460825,0.05405750000000001,0.5951521350000001,0.32750323000000003,0.2873107741935484,1.0816411909667651,0.2482525,1.53817,0.177736205,1.00908175,1.2135546345194783,10.375
0.20978075,0.2189771034482759,0.95155,3.27391,0.6152150000000001,2.5130275,0.16627958620689656,0.28185000000000004,0.121129,0.32254781089465845,0.13180992000000002,0.6077259999999999,0.5106475,0.88435,2.735305979291808,0.698926975,0.056167499999999995,0.5864937699999999,0.3063000575,0.284174724137931,1.091388597789899,0.255615,1.5125,0.17933426,0.981735,1.1786188036743186,10.625
0.20676575,0.2186369333333333,0.948055,3.3658125,0.5959325,2.4645775,0.1680022,0.2844725,0.12208875,0.3294664302799481,0.13009526750000003,0.6051086666666665,0.501345,0.9071125,2.728522269919317,0.6973315250000001,0.0578675,0.581654535,0.28433678,0.2848465666666667,1.0994660790976891,0.2499425,1.4930975000000002,0.17824474,0.9484135,1.1871354607140392,10.875
0.20413625000000002,0.2210429642857143,0.936365,3.4329725,0.5798874999999999,2.4110175,0.1650955714285714,0.28645750000000003,0.1204225,0.33164358969123736,0.12769091249999998,0.601919655172414,0.4896775,0.913855,2.643365551594224,0.689354175,0.0589475,0.5714920125,0.26285957249999997,0.2864021428571428,1.1216760275609232,0.255325,1.4786150000000002,0.1778841325,0.915694,1.1891634201577137,11.125
0.19900874999999998,0.2196262857142857,0.9081524999999999,3.54286,0.5565825,2.3788875000000003,0.16430192857142858,0.27822,0.116544,0.3302331382217824,0.12930846000000001,0.5836793103448275,0.4802125,0.9071775,2.5833234747729388,0.667905125,0.0586475,0.5529016449999999,0.2369395275,0.26831507142857147,1.12212339619727,0.2587575,1.4246750000000001,0.1761739275,0.87779925,1.1399241756439804,11.375
0.19083239999999996,0.21352381481481483,0.8587899999999999,3.560082,0.5128600000000001,2.313084,0.15746829629629633,0.26015,0.1097496,0.3264987238058839,0.122308328,0.557700357142857,0.45740800000000004,0.873992,2.440920660990894,0.6111552400000001,0.056164000000000006,0.5058278979999999,0.203964854,0.24055037037037041,1.0890224536616218,0.24544000000000002,1.345354,0.169435964,0.816381,1.0344290002353493,11.625
0.179193,0.20784588461538464,0.8066525,3.5748450000000003,0.46659500000000004,2.19263,0.14844419230769226,0.23684,0.105787,0.3175189995822024,0.11614290000000001,0.5170159259259259,0.42242749999999996,0.8460350000000001,2.281325891824938,0.5587713999999999,0.0538475,0.455308005,0.1764028925,0.22268515384615387,1.0378029051058997,0.2290175,1.2608000000000001,0.15473081,0.7602175000000001,0.9523597660263136,11.875
0.1717205,0.1966753333333333,0.77985,3.6235575000000004,0.436285,2.136175,0.14310555555555554,0.23008499999999998,0.10180025000000001,0.31092681929612526,0.11580312,0.4832425925925927,0.40288250000000003,0.84353,2.18026375348913,0.518252525,0.0517925,0.4323131675,0.156435645,0.2046132592592593,0.9944056931739729,0.21363749999999998,1.2177975,0.14934535499999999,0.7296815000000001,0.8885836656373217,12.125
0.17060875,0.1935481923076923,0.781465,3.66465,0.4312375,2.1037475,0.1442145,0.22176,0.0993705,0.3106106565229606,0.114564795,0.48140692307692307,0.39593,0.8551925,2.1455931303792046,0.5077552750000001,0.050769999999999996,0.414035365,0.14030368000000001,0.1979386923076923,0.9976298135317846,0.21791249999999998,1.2299900000000001,0.1505513,0.7074362499999999,0.8861339037404528,12.375
0.17413774999999998,0.19608366666666668,0.780475,3.77814,0.43029750000000005,2.0692850000000003,0.14556083333333333,0.22280499999999998,0.09709475000000001,0.3203686879066937,0.11252091750000001,0.48418076923076925,0.38930000000000003,0.8554749999999999,2.099059344734098,0.501338125,0.05051749999999999,0.3943592975,0.13742822,0.19627291666666666,1.0174527048586863,0.2219275,1.217465,0.15164373,0.690782,0.87517929561572,12.625
0.16731575,0.19163148,0.76376,3.8673225,0.41895000000000004,2.0393825,0.14362767999999998,0.21859499999999998,0.0976265,0.3151225271984127,0.111641025,0.47576280000000004,0.38473500000000005,0.84491,2.0712251445799232,0.5192836999999999,0.052825,0.3795609725,0.132787235,0.19431636000000002,0.9842309005251637,0.22075,1.1973625,0.14901668,0.68645025,0.8442158204526767,12.875
0.16670675000000001,0.18760673076923076,0.750335,3.8767625,0.41414750000000006,2.0352775000000003,0.14473257692307692,0.21766,0.097212,0.3136457196970249,0.10863125000000001,0.4715420000000001,0.3794175,0.8444625,2.0862932074062233,0.5236653,0.05365,0.37453571499999994,0.13021458,0.19322907692307686,0.9752525665933176,0.22010500000000002,1.20891,0.14579461250000003,0.6903974999999999,0.8323246566140705,13.125
0.16950475,0.1917669130434783,0.7547550000000001,3.9377999999999997,0.41464500000000004,2.0532775,0.14768934782608698,0.22239750000000003,0.0948475,0.31997227352948543,0.108640455,0.48008,0.37629,0.848955,2.10810740004782,0.5369766499999999,0.056855,0.37221580249999997,0.13294236499999998,0.1999740434782609,0.9802729381467676,0.2252725,1.22805,0.1433374375,0.69665925,0.8429400796964818,13.375
0.173164,0.19320199999999998,0.7893239999999999,4.037710000000001,0.4197620000000001,2.063726,0.15320279166666664,0.22744199999999998,0.0937178,0.32047841573677927,0.10943778,0.49764913043478254,0.38139599999999996,0.878266,2.14780734061133,0.56734472,0.061168,0.37472283999999995,0.13685158400000003,0.20313666666666666,0.9986182883285712,0.23594600000000004,1.257758,0.148589048,0.7095834,0.8326743334281967,13.625
0.18098625,0.1979528260869565,0.8112275,4.1805475,0.43091749999999995,2.1158425000000003,0.1589391304347826,0.2362325,0.09412625,0.3259889401919263,0.11163735999999999,0.5076675,0.398445,0.880145,2.226880921959314,0.5930109,0.06684,0.382144045,0.13928837,0.20661156521739127,1.0113038451623593,0.24658999999999998,1.2872025,0.150253385,0.72637875,0.850231339365228,13.875
0.19222999999999998,0.19909965217391304,0.7580375,4.248302499999999,,2.1393025,0.15956786956521737,0.25427,0.09747099999999999,0.3348602637558943,0.12000745,0.5108582608695651,0.43723500000000004,0.8695925,2.250801966232494,0.6138180499999999,0.07633999999999999,0.41333394,0.15356613666666666,0.20889643478260872,1.0242924390795425,0.265525,1.27517,0.16345372,0.7883663333333334,0.8716534667527539,14.125
0.19701099999999996,0.20382572727272733,0.7400333333333333,4.296083333333335,0.4589366666666667,2.136013333333333,0.16141363636363637,0.24908666666666665,0.09802333333333334,0.34051804259617663,0.11757513666666668,0.524655,0.43130333333333337,0.8533066666666667,2.2491677449938106,,0.08190666666666667,0.41655793999999996,0.1567592933333333,0.2190951363636363,1.0394089437127882,0.26738333333333336,1.3011533333333334,0.17151188333333334,0.796015,0.8847990576432946,14.375
0.20537333333333332,0.20532236363636364,0.7379566666666667,4.422046666666667,0.45992000000000005,2.15076,0.16540054545454544,0.24408333333333335,0.09549733333333332,0.34291800955974466,0.11434317999999999,0.5359891304347827,0.41334666666666675,0.8631366666666667,2.29482421494881,,0.08428666666666666,0.41302131333333336,0.16325454333333334,0.22249536363636366,1.0618446499353758,0.26942333333333335,1.3177933333333332,0.1688002266666667,0.8077483333333334,0.8983377842721959,14.625
0.2121605,0.2134547727272727,0.7468466666666668,4.524986666666666,0.46348000000000006,2.192043333333334,0.17558695454545453,0.25176,0.10241800000000001,0.35338000334976966,0.11824484,0.5503309523809523,0.42102,0.8616633333333333,2.3536511792475645,,0.095635,0.428052105,0.16564173,0.23063240909090907,1.0982432510241622,0.27664500000000003,1.3399999999999999,0.172501775,0.834349,0.9195274890425755,14.875
0.21976166666666666,0.2127780909090909,0.7166075,4.55007,0.45795666666666673,2.1865825,0.17460186363636365,0.24353,0.10524299999999999,0.3635138271709895,0.12016846666666665,0.562625909090909,0.41545666666666664,0.8845325,2.3605551100562274,,0.09871,0.42004056666666667,0.1807370266666667,0.23808086363636366,1.091944882894091,0.28134333333333333,1.3232675,0.17988887333333334,0.8483986666666666,0.9311691761985881,15.125
0.23124866666666666,0.2223547,0.7290466666666667,4.715789999999999,0.46649999999999997,2.2531666666666665,0.1782765,0.24916333333333332,0.10640566666666666,0.37313470109560715,0.12028869666666668,0.5885080952380951,0.43218,0.8724566666666668,2.4498094198289473,,0.10966000000000002,0.431186,0.1927371666666667,0.25085585,1.1395524034230815,0.3027666666666667,1.36918,0.18834883000000002,0.876292,0.977705638921956,15.375
0.23866133333333336,0.22886095,0.7393866666666667,4.88826,0.48228333333333334,2.35595,0.18469585,0.25501666666666667,0.10626200000000001,0.38305786722866986,0.12111670666666667,0.6021266666666667,0.43706333333333336,0.8830333333333334,2.5945305004100256,,0.11782999999999999,0.44830444333333325,0.20245118000000004,0.26773199999999997,1.1535267334664783,0.3186966666666667,1.4225366666666666,0.19400676333333333,0.912913,1.0448468934990292,15.625
0.247981,0.2364177142857142,0.7516533333333332,5.192270000000001,0.4926433333333333,2.4355233333333337,0.19258761904761906,0.2599633333333333,0.10636833333333333,0.38906941141487483,0.11741358333333334,0.6253265,0.44326333333333334,0.8908266666666668,2.6653716924547575,,0.12696333333333334,0.45547963666666663,0.2261996833333333,0.28132666666666667,1.1799545499816857,0.3363433333333334,1.4707666666666668,0.19660914666666665,0.9402646666666666,1.0766692298839617,15.875
0.2647953333333333,0.24382399999999999,0.7549,5.343763333333334,0.5171433333333334,2.500766666666667,0.19969915,0.2698833333333333,0.11061700000000001,0.40723233230189315,0.11759237666666666,0.6484133333333333,0.46083,0.9440933333333333,2.828949985333638,,0.14066333333333333,0.46264074666666666,0.24586791666666663,0.29861600000000005,1.1969237255621687,0.37245666666666666,1.4886833333333334,0.20733546,0.9815126666666667,1.16756944177187,16.125
0.2691953333333333,0.2485332380952381,0.7520100000000001,5.383065,0.5274766666666667,2.47338,0.2026245238095238,0.2808,0.10586233333333334,0.40222748360965666,0.11571084333333333,0.6606852631578949,0.4612433333333333,0.911095,2.8559248172127414,,0.15214666666666665,0.4661847266666667,0.2623021266666667,0.31076880952380953,1.2108830604601726,0.40415,1.509185,0.20366927999999998,1.0064233333333334,1.1546146601701366,16.375
0.27146966666666666,0.258418,0.7538,5.432966666666666,0.5429466666666666,2.5805366666666667,0.20088015789473684,0.2937266666666667,0.10908533333333333,0.4046553245223249,0.11689506666666667,0.67363,0.48738666666666663,0.9061066666666666,2.9412028220382025,,0.16029333333333332,0.4704908333333333,0.2794532066666667,0.3203683684210526,1.2181921394928987,0.41913,1.5453233333333334,0.20793989333333332,1.0297046666666667,1.1735844651522975,16.625
0.26845833333333335,0.26444057894736844,0.7546900000000001,5.63836,0.5727433333333334,2.6617200000000003,0.2037441052631579,0.2898800000000001,0.10954733333333334,0.41313454315838344,0.11666553333333333,0.6885557894736841,0.48990666666666666,0.9083466666666666,3.008567323237526,,0.16779333333333332,0.47542079333333337,0.2942181333333333,0.3333493157894737,1.2318986786281687,0.44805333333333336,1.6000266666666667,0.20847045666666666,1.0430993333333334,1.1987335839128108,16.875
0.2855396666666667,0.26972457894736845,0.76357,5.829066666666667,0.5924966666666667,2.707456666666667,0.21028047368421054,0.3018733333333334,0.11330333333333333,0.41944571652356494,0.12132133333333334,0.707164210526316,0.5130433333333333,0.9338333333333333,3.0655517288047247,,0.17732333333333336,0.4800613166666667,0.30617092333333334,0.34580052631578945,1.2537212230576038,0.48385666666666666,1.6381499999999998,0.21289127333333335,1.0530453333333334,1.229946926825071,17.125
0.29890133333333335,0.2770888947368421,0.7903149999999999,6.05567,0.6264933333333333,2.79439,0.21203473684210528,0.31126000000000004,0.10756266666666668,0.43182840589624627,0.12183249,0.7237473684210527,0.5198366666666667,0.9373450000000001,3.159210991651645,,0.18126,0.4847247366666667,0.32562711333333333,0.35422899999999996,1.289792904396345,0.50966,1.677005,0.22172523333333335,1.0815573333333333,1.2675890060505142,17.375
0.30245000000000005,0.2857781578947368,0.79068,6.255236666666666,0.6470233333333334,2.819933333333333,0.21950036842105267,0.31547333333333333,0.11862299999999999,0.43562464910256493,0.11966505000000001,0.7482511111111112,0.53064,0.9793599999999999,3.1757863335200884,,0.19566333333333333,0.4965552533333333,0.3473193966666666,0.36986431578947365,1.3247267856896934,0.54144,1.6994633333333333,0.23030749999999997,1.1087193333333334,1.2897492484416124,17.625
0.30562833333333334,0.292950947368421,0.7984133333333333,6.3100966666666665,0.6530266666666668,2.8546266666666664,0.22203257894736844,0.3105466666666667,0.11657633333333334,0.4528783104792592,0.12417592,0.7673927777777778,0.51243,1.00769,3.264228728540122,,0.21326666666666663,0.5062133266666667,0.36012938,0.3790971052631579,1.3519696890188442,0.54766,1.7521333333333333,0.24004389666666667,1.1141896666666666,1.3585682810403563,17.875
0.31209566666666666,0.306108,0.8142149999999999,6.50583,0.6795733333333333,2.909085,0.22411176470588234,0.3318666666666667,0.12412,0.463376944951457,0.12587773333333332,0.7868472222222223,0.5342366666666666,1.006865,3.325011723395646,,0.21915000000000004,0.5056669366666666,0.3748870233333334,0.3963394705882353,1.3827182933313789,0.5960633333333333,1.7882900000000002,0.24469021,1.1263483333333335,1.4022874955082048,18.125
0.31787566666666667,0.3127402941176471,0.8305766666666666,6.764683333333334,0.7170933333333332,2.9441399999999995,0.23000082352941179,0.33404666666666666,0.119479,0.4711258334698923,0.12574283,0.8076055555555558,0.5554766666666667,1.03017,3.3774433138425914,,0.2300566666666667,0.5098100233333333,0.37846908000000007,0.40506705882352945,1.4251046707685084,0.6282066666666667,1.8027966666666666,0.2512897233333333,1.1385703333333335,1.4462426457665023,18.375
